"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"163","Felicidades encontraste el primer video de todo YouTube!","@Tails_simplemente_tails","https://yt3.ggpht.com/BjFsCBjoXaOWcPAFxnr5u6Cy_U_oJzfOYqoCHEGiSwPuYtZC2pJCH-HiA6QIjafPyDojtUuOxA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Tails_simplemente_tails","UCIcMgLTveTIzwybdXgpp--g","0","1","2024-08-04T02:30:56Z","2024-08-04T02:30:56Z","Ugz-qOwQBGxYvauVgfB4AaABAg",NA,"jNQXAC9IVRw"
"164","Bruh this randomly popped out of my fyp","@ashton7662","https://yt3.ggpht.com/4xeaUKDjsFZ1xhaiBozXKhwKUnKsAfyp3Hs-u1ZMK9c468B6g6oJQ_yUiASFJTmAigB3m_4Y=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ashton7662","UCEgFRBTY134oVfu1XwFzQ2Q","0","0","2024-08-04T02:30:21Z","2024-08-04T02:30:21Z","Ugx0EiEJhsiXykt5o8V4AaABAg",NA,"jNQXAC9IVRw"
"165","But 1 question why does bro not aloud any thing only video what?????","@abradabi4736","https://yt3.ggpht.com/ytc/AIdro_nEFyJEGz3faAtS4dzkzcekqlrhOM6toIurUXTh2d8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@abradabi4736","UCJ6sA8j7t9CLbMaQ9F_dRfA","0","0","2024-08-04T02:12:21Z","2024-08-04T02:12:21Z","Ugw4tmjG3p4LLDb8ilt4AaABAg",NA,"jNQXAC9IVRw"
"166","Starting a great wave of knowledge from Youtube.","@levietanh8888","https://yt3.ggpht.com/wHB2r0ase_pDIXvBgoBBRAq4-AaxpbNw2XuqyBsX2XwD4qPFqUIL5OZRu_gRKr07rPnHPmStp20=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@levietanh8888","UCbiFZ-EPufl1oWLAo55kmGg","0","0","2024-08-04T02:10:25Z","2024-08-04T02:10:25Z","Ugw83nPkyAjOx3p1NNh4AaABAg",NA,"jNQXAC9IVRw"
"167","2024?","@user-jh1ly3di5c","https://yt3.ggpht.com/ytc/AIdro_lwOxjbWbKr3yAczrdZ3leN0drF7iM3TWTs_yt_2RHm7BEhRXDrrSz8rw3iiAINcYDX8w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-jh1ly3di5c","UCn2UTJQHmiFNZZJHMO_FC7w","0","1","2024-08-04T02:08:07Z","2024-08-04T02:08:07Z","UgwErPK4JkcSKXfCTvV4AaABAg",NA,"jNQXAC9IVRw"
"168","Whos here in 3096
🦵","@NarutoFan-999","https://yt3.ggpht.com/HzpbIEe3lnOTylTsnbdy2nUb8Z_qZNiGgnaC-z_pYV-2ngZ35RuBvOEHbeLNQgcoWqH2XqGKaA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NarutoFan-999","UCfYHUhWSc4WV4dVKDVZcHfA","0","1","2024-08-04T02:07:12Z","2024-08-04T02:07:12Z","UgzO-XMJ0DlE-Npsi5N4AaABAg",NA,"jNQXAC9IVRw"
"169","Under 20 years gang
👇","@TimmehF","https://yt3.ggpht.com/U8IxEG1iZDaWkc6RIiYTfRb0CtPVAUkoEveeufmTz3O1dn42DKD8fIQMOqrrfphIDNQTq5IOoZI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TimmehF","UCkESEoPhNPA77wZgiQqbipg","0","2","2024-08-04T01:59:11Z","2024-08-04T01:59:11Z","UgzxBT-PDGVhal4V0FF4AaABAg",NA,"jNQXAC9IVRw"
"170","Hey jawed can you please make me at the zoo 2","@Linker9-p9p","https://yt3.ggpht.com/9B0BisHM1wDgk7iHqKf7T3CxWkir4P4PGiOqb32h4sgbpP0NOM5fCkGmGWbDJfqwcjCfVfYi=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Linker9-p9p","UC8OxF1lkfw_jsxvtlpBHKmw","0","0","2024-08-04T01:46:22Z","2024-08-04T01:46:22Z","UgwrO9M0MxNMpYZ4fmd4AaABAg",NA,"jNQXAC9IVRw"
"171","Who's in 2024?","@Mikeyyripzzz","https://yt3.ggpht.com/0IWdoj-CJ-9L1MlyjVBzWYoRPGqNaUxr11t2LIroJCU1SR4dAY6i3_RTWxIjRT_NBqsv2WA15w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mikeyyripzzz","UCIo0DCw6cWqJ4-0DDDTiC7w","1","2","2024-08-04T01:40:40Z","2024-08-04T01:40:40Z","UgzpUWtFSBXY9OOIAmt4AaABAg",NA,"jNQXAC9IVRw"
"172","I See this video in 16 years ago","@BiteSFM","https://yt3.ggpht.com/eyhqdfFONgsdGvo0qHR6JrpvQE4M5rksPxNP8oyXLzqOpPga70U8mHBpoz06VRrl4Q0zPKDyzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BiteSFM","UCKH5fQZUt7GzoAcgIjLW3hA","0","1","2024-08-04T01:28:28Z","2024-08-04T01:28:28Z","UgwHOZ8zkOfiuAepdJ54AaABAg",NA,"jNQXAC9IVRw"
"173","👇people who are in 2025","@benjaminbrown7127","https://yt3.ggpht.com/ZnZVxzb-KDXMr5JaS7Y35e2nhp-uv03PFodMlASYck7UyUaAYNFz0Y_SsRbDu_HtQXc0UIOt=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@benjaminbrown7127","UCKUZeDdfVaoZMtahSp18zeg","6","7","2024-08-04T01:14:16Z","2024-08-04T01:14:16Z","UgyYjz2YROipZ54VeaV4AaABAg",NA,"jNQXAC9IVRw"
"174","That’s crazy w vid","@Theoneandonly-b2h","https://yt3.ggpht.com/MohToFVf31mo9xsPvki8TraND_knV0FVTMteqwl-po_SLZTLuXFJDemAgeXIKPE59B2de0nE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Theoneandonly-b2h","UC_PSbJwNoJydY3Xh6bN5t0Q","0","1","2024-08-04T01:12:02Z","2024-08-04T01:12:02Z","UgxQyw4nz9UQ58o9nFx4AaABAg",NA,"jNQXAC9IVRw"
"175","your video is getting popular!!!","@WenDanChen","https://yt3.ggpht.com/AU3a2h24jjWxSZIq3v0UdtztOpEowjGtwGMio62-E03-JJebQtGCctpEt0iLPPGfUQVuVt2o=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@WenDanChen","UCn0rNCm4k58Rg5iqEK4x2cA","0","2","2024-08-04T00:54:24Z","2024-08-04T00:54:24Z","Ugy1Iit79B2pxabBJJx4AaABAg",NA,"jNQXAC9IVRw"
"176","It’s a tradition to go to this once in a while","@witczakgirlsworld2211","https://yt3.ggpht.com/h5g4l6u4AKaWZiwaYiS4CiiarIduPyQyigH0tii-KpLVsGIXwy2TaNP8YXKT3BPtdJpB3gW7MJ4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@witczakgirlsworld2211","UCumnMpAkisY6AH6qM00_UeA","0","0","2024-08-04T00:54:01Z","2024-08-04T00:54:01Z","UgyUwR0VU466ncvyw0B4AaABAg",NA,"jNQXAC9IVRw"
"177","this was the start of so many careers","@C_boyVR","https://yt3.ggpht.com/Vut291A6gUqmg2mKBvKBQ0jgwUAs9ROrLgtOIZTl1afFns1qjd_ZayEURjF-dmlHpjf1CJI07Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@C_boyVR","UC-alC9zZzWVmTKoL4J-xB4Q","0","0","2024-08-04T00:32:42Z","2024-08-04T00:32:42Z","UgxxgQOqgHS1anh8Xzt4AaABAg",NA,"jNQXAC9IVRw"
"178","why did YouTube recommend me this","@PurpleTheStickman-hu7so","https://yt3.ggpht.com/ytc/AIdro_lXZATiSU94AudKCeqOS-aak7Qi50J9-N9s4qqnF2E7CRmgta6gS959E91ZM-ms0kpswQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PurpleTheStickman-hu7so","UCmwIFmo-gwblKGV6H3-ZPBA","0","0","2024-08-04T00:28:17Z","2024-08-04T00:28:17Z","UgzJGNpuOIeytc8SRa14AaABAg",NA,"jNQXAC9IVRw"
"179","Just had this recommended after 19 years after looking for landmark videos on youtube 🙂","@heasoundsystems","https://yt3.ggpht.com/ytc/AIdro_lhP9SXHCD7gaKbAf5qOAhDNBtj4D-hTMn-SlVCOPY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@heasoundsystems","UC43EplhnsRJX3Ixmi6l4_cQ","1","1","2024-08-04T00:18:00Z","2024-08-04T00:18:00Z","UgweRVjj3WDSWVW3N3t4AaABAg",NA,"jNQXAC9IVRw"
"180","2024","@Marsio44","https://yt3.ggpht.com/kGP5dDmaAh2YL30ijsghj20c3De8OLJaFthDszL5A1oh_DRRieVswEUdtmeDqM-luJK_Ee5T=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Marsio44","UClS923nub9GoBVRpCgBD82g","0","1","2024-08-04T00:17:43Z","2024-08-04T00:17:43Z","UgyIH5GTuGgF28VK1it4AaABAg",NA,"jNQXAC9IVRw"
"181","How do you blow up so much subs and likes and never post and 19 sec video😳","@Juicewrld999Legend","https://yt3.ggpht.com/pNyTCc8zyBEUQQMyjlX86uLXZ_tKvP--eOzpbis-6XaGcHOMdSpZz6dYLoLK7ZVIyU7u05XO6w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Juicewrld999Legend","UCMB-xrB9LUkB5AQAi0klBNw","3","0","2024-08-04T00:15:18Z","2024-08-04T00:15:18Z","UgyTWdHIkBD5IEIqkpN4AaABAg",NA,"jNQXAC9IVRw"
"182","2024?","@Mad-Dog7777","https://yt3.ggpht.com/IpfMR9lD9ZKnYaWtq7wQlNju6q4L9gen2DAHRuPZXdPPlsojMxng707S9JglK0YSpGwzZtAq=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mad-Dog7777","UCOtxWjWULxpzBs3Fyk3bJcg","0","0","2024-08-04T00:05:42Z","2024-08-04T00:05:42Z","Ugx2hEC3khY1FyVDI7x4AaABAg",NA,"jNQXAC9IVRw"
"183","The first youtube video😂😂","@밤의요정_12_n","https://yt3.ggpht.com/H4uMgCqA_lGhAqj-UjPgh9jRDsfmRqRsxV1ALgKv4f_HHa7b0Zobc69MusbhWaXxoK9iK53Mtw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@%EB%B0%A4%EC%9D%98%EC%9A%94%EC%A0%95_12_n","UC07tYEhIwoG3xF9h3M6oudA","0","1","2024-08-04T00:04:53Z","2024-08-04T00:04:53Z","UgzF1hw3Gm7whNs7doB4AaABAg",NA,"jNQXAC9IVRw"
"184","Yo this is still getting comments which is insane..","@user-dr1ud7jp8y","https://yt3.ggpht.com/ytc/AIdro_nSNiYSvPvCCpOaA3XQDR5Z1JbETTCUrC0epju2BYRcUAhWBpYB6ETxcv4epfmtCNjofw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-dr1ud7jp8y","UCaycQQIGBIdx1kLO4VqWBbA","0","0","2024-08-03T23:59:35Z","2024-08-03T23:59:35Z","UgwsxeLkYSe5OR7eO2t4AaABAg",NA,"jNQXAC9IVRw"
"185","2024 any one","@user-vm1fb4ox3m","https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-vm1fb4ox3m","UCoL09Wlkmy2-3J918HaOyYg","0","1","2024-08-03T23:57:08Z","2024-08-03T23:57:08Z","UgxJFHaln7tbatoGXuV4AaABAg",NA,"jNQXAC9IVRw"
"186","اول فيديو اول عربية 😂","@dododonia-cj1nl","https://yt3.ggpht.com/ytc/AIdro_m1_Y4k6zhdirwx7_g5uu1jaVPITDYzfmsEBZNRgnHL6SAio24fm-cgmIM0yDmz8QUd6Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dododonia-cj1nl","UC4g5ItYNG1J5gi2KhF8FELw","0","1","2024-08-03T23:55:37Z","2024-08-03T23:55:37Z","UgyUm78997D92cmN7a94AaABAg",NA,"jNQXAC9IVRw"
"187","who's changing the description of this video?","@joeljain10","https://yt3.ggpht.com/2UvfChXbmvDCoqMNACX8avJw509C-ZJ7W4ZD11Amh3gHEZiAF5dW241sp35JSTwAVmoR8ifQwzY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@joeljain10","UCWZkKL3QDdaYbcfBH1jj2Gw","0","0","2024-08-03T23:52:29Z","2024-08-03T23:52:29Z","UgwHHL6WsG5sFYPdjdl4AaABAg",NA,"jNQXAC9IVRw"
"188","Any one here in 2024?","@salimronaldo11","https://yt3.ggpht.com/QgTd_aas5m67runKyvJMgJpE7ZDS5hWBJdu4f0K5zUnUL4xfW-0JngikHgsVrzw-zRLA0mGPZw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@salimronaldo11","UCEB9aP_zQHRNoWwZpJtFsXw","0","2","2024-08-03T23:50:31Z","2024-08-03T23:50:31Z","UgyoWyIScKkKeoskcBJ4AaABAg",NA,"jNQXAC9IVRw"
"189","а ведь это самый первый ролик на ютубе...","@rishasp-us5ce","https://yt3.ggpht.com/ytc/AIdro_nD7vJJRRwN2cjBVcOfPWEkEW5qjSBcZoRgMNJaYCBil5HTvfwaJpmaUR7m58AWVSrDwA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@rishasp-us5ce","UCI9TCCV2ATHYfpIDFZNsg6A","0","0","2024-08-03T23:46:36Z","2024-08-03T23:46:36Z","UgwNEb3TfuhVnbCLmJF4AaABAg",NA,"jNQXAC9IVRw"
"190","Someone in August 2024","@GasdfDeer","https://yt3.ggpht.com/dDvrzaTMsMSycwRLDO3STRgafxYNd9ALqCSwIhpFkNE3gIVDM-a0i1yh25dBTYCxee9YnFf0_w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@GasdfDeer","UC9YvArdrEP3sBQwR-b_a0DQ","0","0","2024-08-03T23:44:38Z","2024-08-03T23:44:38Z","UgyGKLc8DQcEuWHcLKd4AaABAg",NA,"jNQXAC9IVRw"
"191","Who's here in 2024?","@BlossomAndAlexa","https://yt3.ggpht.com/V-3w-zNFmFJ1ZrZnm6ol-CLQlXc6k3bBVnMPr1yGTwTkcvPCBExRyGc-qLC3i5abLA1VY76B=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BlossomAndAlexa","UC2UmRhxNZj4wNlkXkU0msjQ","1","2","2024-08-03T23:38:14Z","2024-08-03T23:38:14Z","UgyuolWNNG96PJsGM3V4AaABAg",NA,"jNQXAC9IVRw"
"192","This is a great video for the first video made","@TheRuks-o4j","https://yt3.ggpht.com/xo4Wi3s-OMKG3QO1DP8xWPcBsie1gLG2xaQyQ4HLSt7pU7XihiPf6Dk_z_x3oLaO5F5JgZaCFQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TheRuks-o4j","UCyI3v0whQTdA-FTLVAYQtEQ","0","0","2024-08-03T23:38:09Z","2024-08-03T23:38:09Z","UgwJi57kEjiqCS5gYHN4AaABAg",NA,"jNQXAC9IVRw"
"193","Did anybody talk about how funny the vid was too 😂😂😂","@MindfulConnections-zw8zc","https://yt3.ggpht.com/KNN5F8SyMlhX0d0r43moFP5r4dv8qZrY1TXMrIEc__wJIJIXVTMrTjLM_qEwr17Z1bXGLPMl4w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MindfulConnections-zw8zc","UC9yQEc-mrqKM-cd2Emz7XkA","0","0","2024-08-03T23:36:14Z","2024-08-03T23:36:14Z","Ugx7iGDji3ysaERisTZ4AaABAg",NA,"jNQXAC9IVRw"
"194","I dare u guys to find a comment from 19 years","@ghadasabry899","https://yt3.ggpht.com/ytc/AIdro_kVg8vtH3JLyToRyNIH9DENmPBUvHnMw-xQzblZS8w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ghadasabry899","UCX7vpA2iVV8N50mDjMz6pOw","1","1","2024-08-03T23:28:35Z","2024-08-03T23:28:54Z","UgyILVCpfEgjmhpnyDd4AaABAg",NA,"jNQXAC9IVRw"
"195","No way this thing has 300M+ views and 16M likes with 1M-3M likes on comments, prollly the best video to appear on earth😭","@Imnotthatcreativeofnames","https://yt3.ggpht.com/TOi3BXwv6VmDBFpy26wVmx8yO9T5tF-SiYefHkLAEt441gS0YZVSHMCT5L2r2sq58hvsQitN=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Imnotthatcreativeofnames","UC8mc15CwuEHkgFA6FDNN14Q","0","1","2024-08-03T23:23:33Z","2024-08-03T23:23:33Z","Ugyxgi-iv3kI7p8DyeN4AaABAg",NA,"jNQXAC9IVRw"
"196","First!","@NightAquaOfficial","https://yt3.ggpht.com/Pgyo9nf57tBhqDGOkssvtN72or4uqCTOrbasy_EP5Wtp-nV60eVZlN3cnRcYmbKHtFelQnub_Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NightAquaOfficial","UC6KDk0FHGsZAMVThojEP-Ww","0","0","2024-08-03T23:23:01Z","2024-08-03T23:23:01Z","Ugw8oVr-U-9SiSyYKPR4AaABAg",NA,"jNQXAC9IVRw"
"197","Wooooow","@Lalallalalb","https://yt3.ggpht.com/8QpcdietUMOCFTTAxLwFEhN691x3TMKWEVNJrVCBdrhVqGsJzGbfRBR2Blk7uRHTKNVXc-PKQ-A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Lalallalalb","UCBnIQRZL7-Y5ovvZrf2AsWQ","0","1","2024-08-03T23:14:41Z","2024-08-03T23:14:41Z","UgxhQQ0H60q15cGZafp4AaABAg",NA,"jNQXAC9IVRw"
"198","El primer video de la mejor aplicacion de la historia","@user-ke1fy1ls3o","https://yt3.ggpht.com/9gPWxK9ujzu4QU7HnQ9_Nd041rZHNxEZlXHq-2-kmXGOa1wrWoTqHgP3-HZVZEOHKdI6jg1Y=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ke1fy1ls3o","UClWIx8PeEhoFWhS4vY7ZMvA","1","2","2024-08-03T23:11:01Z","2024-08-03T23:11:01Z","UgzCMmWbIGF8r6gZEwp4AaABAg",NA,"jNQXAC9IVRw"
"199","I got this recommended to me 19 years later..","@lvur3n","https://yt3.ggpht.com/Zvok9unQ75EazT29t3SRzr2cyKM_xoa7eLN6wAUxkqXBkr-s5kcDkGH7jZZd7KurGQvy49tc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lvur3n","UCeaHBhgBkzXYe5bqEDmlBFw","1","3","2024-08-03T23:06:13Z","2024-08-03T23:06:13Z","UgyZttgmhymPl5muEOl4AaABAg",NA,"jNQXAC9IVRw"
"200","First ever vlog 😂","@Creamcheese1998","https://yt3.ggpht.com/jx50YfvyoBtwOgF8oukBYctk5n33DRXr3Q21-kYiKkhM3fpyu2Bz1Tvdbalt0eD_SDuQI5ue=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Creamcheese1998","UCTROyXfUxJha0KhytP9DlNw","0","5","2024-08-03T23:06:00Z","2024-08-03T23:06:00Z","UgxSc7cAT5NLfH3yyp14AaABAg",NA,"jNQXAC9IVRw"
